target_label	preferred	rank_tier	gene_id	transcript_id	transcript_name	chrom	start	end	strand	transcript_type	mane_status	mane_refseq_id	appris	is_canonical	is_basic	cds_length	transcript_length
ANLN	false	4	ENSG00000011426.6	ENST00000495714.1	ANLN-011	chr7	36446159	36456757	+	processed_transcript				false	true	0	607
ANLN	false	5	ENSG00000011426.6	ENST00000429082.1	ANLN-007	chr7	36446010	36450275	+	nonsense_mediated_decay				false	false	219	557
ANLN	false	5	ENSG00000011426.6	ENST00000441696.1	ANLN-008	chr7	36446011	36455392	+	nonsense_mediated_decay				false	false	206	716
ANLN	false	5	ENSG00000011426.6	ENST00000452877.1	ANLN-010	chr7	36446141	36455494	+	nonsense_mediated_decay				false	false	76	580
ANLN	false	5	ENSG00000011426.6	ENST00000491782.1	ANLN-014	chr7	36488547	36493264	+	retained_intron				false	false	0	2078
ANLN	false	5	ENSG00000011426.6	ENST00000460598.1	ANLN-006	chr7	36443101	36447451	+	processed_transcript				false	false	0	569
ELN	true	4	ENSG00000049540.12	ENST00000358929.4	ELN-201	chr7	73442426	73484234	+	protein_coding			appris_candidate_longest	false	true	2376	3674
ELN	false	4	ENSG00000049540.12	ENST00000320399.6	ELN-001	chr7	73442517	73483030	+	protein_coding			appris_candidate	false	true	2271	2274
ELN	false	4	ENSG00000049540.12	ENST00000380562.4	ELN-006	chr7	73442470	73483030	+	protein_coding			appris_candidate	false	true	2190	2240
ELN	false	4	ENSG00000049540.12	ENST00000252034.7	ELN-002	chr7	73442118	73484237	+	protein_coding			appris_candidate	false	true	2172	3781
ELN	false	4	ENSG00000049540.12	ENST00000458204.1	ELN-009	chr7	73442492	73484007	+	protein_coding			appris_candidate	false	true	2142	3147
ELN	false	4	ENSG00000049540.12	ENST00000357036.5	ELN-010	chr7	73442499	73484237	+	protein_coding			appris_candidate	false	true	2133	3361
ELN	false	4	ENSG00000049540.12	ENST00000445912.1	ELN-003	chr7	73442118	73483093	+	protein_coding			appris_candidate	false	true	2118	2583
ELN	false	4	ENSG00000049540.12	ENST00000380576.5	ELN-013	chr7	73442504	73484008	+	protein_coding			appris_candidate	false	true	2115	3109
ELN	false	4	ENSG00000049540.12	ENST00000414324.1	ELN-005	chr7	73442458	73484007	+	protein_coding			appris_candidate	false	true	2100	3139
ELN	false	4	ENSG00000049540.12	ENST00000429192.1	ELN-011	chr7	73442502	73484234	+	protein_coding			appris_candidate	false	true	2076	3298
ELN	false	4	ENSG00000049540.12	ENST00000380575.4	ELN-007	chr7	73442486	73484008	+	protein_coding			appris_candidate	false	true	2031	3043
ELN	false	4	ENSG00000049540.12	ENST00000380584.4	ELN-008	chr7	73442487	73484237	+	protein_coding			appris_candidate	false	true	1974	3214
ELN	false	4	ENSG00000049540.12	ENST00000320492.7	ELN-004	chr7	73442435	73484007	+	protein_coding			appris_candidate	false	true	1929	2991
ELN	false	4	ENSG00000049540.12	ENST00000380553.4	ELN-012	chr7	73442504	73484007	+	protein_coding			appris_candidate	false	true	1710	2703
ELN	false	4	ENSG00000049540.12	ENST00000438906.1	ELN-015	chr7	73442438	73466313	+	protein_coding				false	false	883	962
ELN	false	4	ENSG00000049540.12	ENST00000417091.1	ELN-023	chr7	73442502	73462531	+	protein_coding				false	false	643	658
ELN	false	4	ENSG00000049540.12	ENST00000442310.1	ELN-025	chr7	73442504	73461097	+	protein_coding				false	false	529	542
ELN	false	4	ENSG00000049540.12	ENST00000438880.1	ELN-020	chr7	73442458	73466285	+	protein_coding				false	false	504	563
ELN	false	4	ENSG00000049540.12	ENST00000428787.1	ELN-027	chr7	73442505	73462532	+	protein_coding				false	false	500	512
ELN	false	4	ENSG00000049540.12	ENST00000431562.1	ELN-014	chr7	73442430	73459603	+	protein_coding				false	false	455	542
ELN	false	4	ENSG00000049540.12	ENST00000466878.1	ELN-031	chr7	73466623	73470695	+	processed_transcript				false	true	0	564
ELN	false	5	ENSG00000049540.12	ENST00000416107.1	ELN-024	chr7	73442504	73457498	+	nonsense_mediated_decay				false	false	204	714
ELN	false	5	ENSG00000049540.12	ENST00000419398.1	ELN-028	chr7	73456963	73459589	+	nonsense_mediated_decay				false	false	180	489
ELN	false	5	ENSG00000049540.12	ENST00000493839.1	ELN-030	chr7	73460988	73466566	+	retained_intron				false	false	0	752
ELN	false	5	ENSG00000049540.12	ENST00000468517.1	ELN-019	chr7	73442455	73457553	+	retained_intron				false	false	0	627
ELN	false	5	ENSG00000049540.12	ENST00000492210.1	ELN-032	chr7	73467180	73470677	+	retained_intron				false	false	0	590
ELN	false	5	ENSG00000049540.12	ENST00000494160.1	ELN-016	chr7	73442443	73452381	+	retained_intron				false	false	0	582
ELN	false	5	ENSG00000049540.12	ENST00000477397.1	ELN-029	chr7	73460092	73462047	+	retained_intron				false	false	0	570
ELN	false	5	ENSG00000049540.12	ENST00000462506.1	ELN-017	chr7	73442502	73457614	+	retained_intron				false	false	0	558
ELN	false	5	ENSG00000049540.12	ENST00000480728.1	ELN-021	chr7	73442473	73457519	+	retained_intron				false	false	0	545
ELN	false	5	ENSG00000049540.12	ENST00000479432.1	ELN-022	chr7	73442502	73459645	+	retained_intron				false	false	0	542
ELN	false	5	ENSG00000049540.12	ENST00000492003.1	ELN-018	chr7	73442453	73457171	+	retained_intron				false	false	0	524
ELN	false	5	ENSG00000049540.12	ENST00000473323.1	ELN-026	chr7	73442505	73457569	+	retained_intron				false	false	0	474
MNX1	true	3	ENSG00000130675.10	ENST00000252971.6	MNX1-001	chr7	156797546	156803345	-	protein_coding			appris_principal	false	true	1203	2174
MNX1	false	4	ENSG00000130675.10	ENST00000543409.1	MNX1-201	chr7	156797546	156802129	-	protein_coding				false	true	567	1620
MNX1	false	4	ENSG00000130675.10	ENST00000428439.1	MNX1-004	chr7	156798535	156802129	-	protein_coding				false	false	248	631
MNX1	false	4	ENSG00000130675.10	ENST00000469500.1	MNX1-006	chr7	156786744	156801769	-	protein_coding				false	true	108	209
MNX1	false	4	ENSG00000130675.10	ENST00000479817.1	MNX1-003	chr7	156786744	156802391	-	protein_coding				false	false	91	169
MNX1	false	4	ENSG00000130675.10	ENST00000425745.1	MNX1-005	chr7	156798535	156801981	-	protein_coding				false	false	87	322
MNX1	false	5	ENSG00000130675.10	ENST00000474448.1	MNX1-007	chr7	156798535	156802129	-	nonsense_mediated_decay				false	false	429	1101
MNX1	false	5	ENSG00000130675.10	ENST00000605400.1	MNX1-008	chr7	156800232	156801985	-	retained_intron				false	false	0	1753
FGFR1	true	4	ENSG00000077782.15	ENST00000425967.3	FGFR1-202	chr8	38268655	38325363	-	protein_coding				false	true	2559	5375
FGFR1	false	4	ENSG00000077782.15	ENST00000341462.5	FGFR1-201	chr8	38268656	38326352	-	protein_coding			appris_candidate_longest	false	true	2466	5900
FGFR1	false	4	ENSG00000077782.15	ENST00000447712.2	FGFR1-203	chr8	38268656	38326352	-	protein_coding			appris_candidate_longest	false	true	2466	5900
FGFR1	false	4	ENSG00000077782.15	ENST00000397091.5	FGFR1-001	chr8	38268655	38326159	-	protein_coding			appris_candidate	false	true	2460	5702
FGFR1	false	4	ENSG00000077782.15	ENST00000532791.1	FGFR1-002	chr8	38268748	38326140	-	protein_coding				false	true	2460	5590
FGFR1	false	4	ENSG00000077782.15	ENST00000397113.2	FGFR1-012	chr8	38270245	38325418	-	protein_coding			appris_candidate	false	true	2460	3680
FGFR1	false	4	ENSG00000077782.15	ENST00000397108.4	FGFR1-020	chr8	38271039	38325242	-	protein_coding			appris_candidate	false	true	2460	2870
FGFR1	false	4	ENSG00000077782.15	ENST00000335922.5	FGFR1-003	chr8	38270248	38326139	-	protein_coding				false	true	2436	4157
FGFR1	false	4	ENSG00000077782.15	ENST00000356207.5	FGFR1-004	chr8	38270247	38326134	-	protein_coding				false	true	2199	3824
FGFR1	false	4	ENSG00000077782.15	ENST00000397103.1	FGFR1-011	chr8	38270451	38315021	-	protein_coding				false	true	2199	2953
FGFR1	false	4	ENSG00000077782.15	ENST00000326324.6	FGFR1-008	chr8	38270249	38326134	-	protein_coding				false	true	2193	3816
FGFR1	false	4	ENSG00000077782.15	ENST00000525001.1	FGFR1-036	chr8	38282066	38325360	-	protein_coding				false	false	896	1155
FGFR1	false	4	ENSG00000077782.15	ENST00000526742.1	FGFR1-038	chr8	38283675	38325322	-	protein_coding				false	false	436	657
FGFR1	false	4	ENSG00000077782.15	ENST00000529552.1	FGFR1-037	chr8	38283691	38325363	-	protein_coding				false	false	426	688
FGFR1	false	4	ENSG00000077782.15	ENST00000533668.1	FGFR1-028	chr8	38282063	38325225	-	protein_coding				false	false	419	571
FGFR1	false	4	ENSG00000077782.15	ENST00000413133.2	FGFR1-015	chr8	38287237	38325230	-	protein_coding				false	false	320	587
FGFR1	false	4	ENSG00000077782.15	ENST00000530568.1	FGFR1-027	chr8	38285529	38324181	-	protein_coding				false	false	257	467
FGFR1	false	4	ENSG00000077782.15	ENST00000434187.1	FGFR1-016	chr8	38285880	38324213	-	protein_coding				false	false	164	529
FGFR1	false	4	ENSG00000077782.15	ENST00000440174.1	FGFR1-019	chr8	38314959	38320918	-	protein_coding				false	false	5	389
FGFR1	false	4	ENSG00000077782.15	ENST00000496629.1	FGFR1-017	chr8	38322930	38324181	-	processed_transcript				false	true	0	584
FGFR1	false	5	ENSG00000077782.15	ENST00000484370.1	FGFR1-009	chr8	38283696	38314964	-	nonsense_mediated_decay				false	false	450	826
FGFR1	false	5	ENSG00000077782.15	ENST00000531196.1	FGFR1-039	chr8	38270983	38273441	-	nonsense_mediated_decay				false	false	402	842
FGFR1	false	5	ENSG00000077782.15	ENST00000487647.1	FGFR1-010	chr8	38273510	38314964	-	nonsense_mediated_decay				false	false	183	1608
FGFR1	false	5	ENSG00000077782.15	ENST00000526570.1	FGFR1-024	chr8	38270365	38288338	-	retained_intron				false	false	0	5528
FGFR1	false	5	ENSG00000077782.15	ENST00000470826.1	FGFR1-005	chr8	38280830	38325826	-	retained_intron				false	false	0	2281
FGFR1	false	5	ENSG00000077782.15	ENST00000496296.1	FGFR1-006	chr8	38281534	38326153	-	retained_intron				false	false	0	1898
FGFR1	false	5	ENSG00000077782.15	ENST00000527114.1	FGFR1-025	chr8	38272296	38277862	-	retained_intron				false	false	0	1499
FGFR1	false	5	ENSG00000077782.15	ENST00000466021.1	FGFR1-023	chr8	38274830	38279562	-	retained_intron				false	false	0	823
FGFR1	false	5	ENSG00000077782.15	ENST00000527745.1	FGFR1-026	chr8	38274924	38277562	-	retained_intron				false	false	0	790
FGFR1	false	5	ENSG00000077782.15	ENST00000397090.4	FGFR1-033	chr8	38287038	38325668	-	retained_intron				false	false	0	777
FGFR1	false	5	ENSG00000077782.15	ENST00000474970.1	FGFR1-014	chr8	38283644	38287329	-	retained_intron				false	false	0	764
FGFR1	false	5	ENSG00000077782.15	ENST00000532386.1	FGFR1-034	chr8	38282200	38287520	-	retained_intron				false	false	0	725
FGFR1	false	5	ENSG00000077782.15	ENST00000526688.1	FGFR1-031	chr8	38269602	38271494	-	processed_transcript				false	false	0	570
FGFR1	false	5	ENSG00000077782.15	ENST00000527203.1	FGFR1-035	chr8	38282045	38314994	-	processed_transcript				false	false	0	556
FGFR1	false	5	ENSG00000077782.15	ENST00000464163.1	FGFR1-013	chr8	38280261	38282139	-	retained_intron				false	false	0	545
FGFR1	false	5	ENSG00000077782.15	ENST00000533619.1	FGFR1-030	chr8	38272130	38275032	-	retained_intron				false	false	0	540
FGFR1	false	5	ENSG00000077782.15	ENST00000524528.1	FGFR1-032	chr8	38275470	38276192	-	retained_intron				false	false	0	486
FGFR1	false	5	ENSG00000077782.15	ENST00000475621.1	FGFR1-022	chr8	38279225	38283699	-	retained_intron				false	false	0	485
FGFR1	false	5	ENSG00000077782.15	ENST00000480571.1	FGFR1-018	chr8	38323031	38323714	-	processed_transcript				false	false	0	442
FGFR1	false	5	ENSG00000077782.15	ENST00000530701.1	FGFR1-029	chr8	38279360	38315050	-	processed_transcript				false	false	0	276
KAT6A	true	4	ENSG00000083168.5	ENST00000396930.3	KAT6A-201	chr8	41786996	41909505	-	protein_coding			appris_candidate_longest	false	true	6012	9285
KAT6A	false	4	ENSG00000083168.5	ENST00000406337.1	KAT6A-004	chr8	41786996	41909505	-	protein_coding			appris_candidate_longest	false	true	6012	9241
KAT6A	false	4	ENSG00000083168.5	ENST00000265713.2	KAT6A-001	chr8	41786996	41909505	-	protein_coding			appris_candidate_longest	false	true	6012	9153
KAT6A	false	4	ENSG00000083168.5	ENST00000485568.1	KAT6A-002	chr8	41799566	41909505	-	protein_coding			appris_candidate	false	true	2445	3592
KAT6A	false	4	ENSG00000083168.5	ENST00000418721.1	KAT6A-003	chr8	41792291	41815881	-	protein_coding				false	false	2186	3279
KAT6A	false	4	ENSG00000083168.5	ENST00000426524.1	KAT6A-005	chr8	41906454	41909508	-	protein_coding				false	false	41	588
KAT6A	false	5	ENSG00000083168.5	ENST00000470574.1	KAT6A-007	chr8	41831879	41834764	-	retained_intron				false	false	0	700
KAT6A	false	5	ENSG00000083168.5	ENST00000463961.1	KAT6A-006	chr8	41832317	41835008	-	retained_intron				false	false	0	506
LYN	true	3	ENSG00000254087.3	ENST00000519728.1	LYN-002	chr8	56792371	56923131	+	protein_coding			appris_principal	false	true	1536	2297
LYN	false	4	ENSG00000254087.3	ENST00000520220.2	LYN-003	chr8	56792393	56923940	+	protein_coding				false	true	1473	3021
LYN	false	4	ENSG00000254087.3	ENST00000520050.1	LYN-006	chr8	56852792	56863307	+	protein_coding				false	false	451	550
LYN	false	4	ENSG00000254087.3	ENST00000420292.1	LYN-001	chr8	56867654	56911007	+	processed_transcript				false	true	0	561
RUNX1T1	true	4	ENSG00000079102.12	ENST00000436581.2	RUNX1T1-202	chr8	92972358	93107706	-	protein_coding				false	true	1845	1970
RUNX1T1	false	4	ENSG00000079102.12	ENST00000523629.1	RUNX1T1-001	chr8	92967202	93115454	-	protein_coding			appris_candidate_longest	false	true	1812	7537
RUNX1T1	false	4	ENSG00000079102.12	ENST00000265814.3	RUNX1T1-201	chr8	92971151	93088364	-	protein_coding			appris_candidate_longest	false	true	1812	3217
RUNX1T1	false	4	ENSG00000079102.12	ENST00000396218.1	RUNX1T1-002	chr8	92971151	93075191	-	protein_coding			appris_candidate	false	true	1731	3463
RUNX1T1	false	4	ENSG00000079102.12	ENST00000518844.1	RUNX1T1-010	chr8	92972469	93107841	-	protein_coding			appris_candidate	false	true	1731	2453
RUNX1T1	false	4	ENSG00000079102.12	ENST00000422361.2	RUNX1T1-004	chr8	92972020	93029865	-	protein_coding				false	true	1701	2450
RUNX1T1	false	4	ENSG00000079102.12	ENST00000360348.2	RUNX1T1-009	chr8	92972014	93107443	-	protein_coding				false	true	1701	2370
RUNX1T1	false	4	ENSG00000079102.12	ENST00000520724.1	RUNX1T1-011	chr8	92972358	93107839	-	protein_coding				false	true	1701	2103
RUNX1T1	false	4	ENSG00000079102.12	ENST00000518992.1	RUNX1T1-042	chr8	93017395	93107458	-	protein_coding				false	false	688	976
RUNX1T1	false	4	ENSG00000079102.12	ENST00000521553.1	RUNX1T1-006	chr8	93016649	93029591	-	protein_coding				false	true	630	1346
RUNX1T1	false	4	ENSG00000079102.12	ENST00000521054.1	RUNX1T1-040	chr8	93017458	93031403	-	protein_coding				false	false	514	585
RUNX1T1	false	4	ENSG00000079102.12	ENST00000519847.1	RUNX1T1-018	chr8	93023280	93107882	-	protein_coding				false	false	507	1044
RUNX1T1	false	4	ENSG00000079102.12	ENST00000522467.1	RUNX1T1-017	chr8	93026806	93111884	-	protein_coding				false	false	468	690
RUNX1T1	false	4	ENSG00000079102.12	ENST00000517919.1	RUNX1T1-019	chr8	93026868	93107865	-	protein_coding				false	false	406	782
RUNX1T1	false	4	ENSG00000079102.12	ENST00000520583.1	RUNX1T1-025	chr8	93026913	93107706	-	protein_coding				false	false	361	573
RUNX1T1	false	4	ENSG00000079102.12	ENST00000517792.1	RUNX1T1-038	chr8	93023315	93083615	-	protein_coding				false	false	361	548
RUNX1T1	false	4	ENSG00000079102.12	ENST00000523168.1	RUNX1T1-016	chr8	93026915	93111916	-	protein_coding				false	false	359	553
RUNX1T1	false	4	ENSG00000079102.12	ENST00000521733.1	RUNX1T1-039	chr8	93026888	93075851	-	protein_coding				false	false	305	572
RUNX1T1	false	4	ENSG00000079102.12	ENST00000521375.1	RUNX1T1-031	chr8	93026993	93107485	-	protein_coding				false	false	281	596
RUNX1T1	false	4	ENSG00000079102.12	ENST00000520556.1	RUNX1T1-041	chr8	93026888	93107463	-	protein_coding				false	false	275	574
RUNX1T1	false	4	ENSG00000079102.12	ENST00000521319.1	RUNX1T1-032	chr8	93026897	93107464	-	protein_coding				false	false	266	730
RUNX1T1	false	4	ENSG00000079102.12	ENST00000520974.1	RUNX1T1-020	chr8	93027019	93107738	-	protein_coding				false	false	255	564
RUNX1T1	false	4	ENSG00000079102.12	ENST00000518823.1	RUNX1T1-029	chr8	93026955	93107644	-	protein_coding				false	false	238	556
RUNX1T1	false	4	ENSG00000079102.12	ENST00000518317.1	RUNX1T1-033	chr8	93026984	93107463	-	protein_coding				false	false	209	574
RUNX1T1	false	4	ENSG00000079102.12	ENST00000518449.1	RUNX1T1-030	chr8	93074851	93107489	-	protein_coding				false	false	174	553
RUNX1T1	false	4	ENSG00000079102.12	ENST00000518954.1	RUNX1T1-028	chr8	93029517	93107671	-	protein_coding				false	false	162	548
RUNX1T1	false	4	ENSG00000079102.12	ENST00000520428.1	RUNX1T1-034	chr8	93029534	93107456	-	protein_coding				false	false	145	491
RUNX1T1	false	4	ENSG00000079102.12	ENST00000518832.1	RUNX1T1-012	chr8	93027025	93115514	-	protein_coding				false	false	138	591
RUNX1T1	false	4	ENSG00000079102.12	ENST00000519061.1	RUNX1T1-023	chr8	93029520	93107710	-	protein_coding				false	false	78	544
RUNX1T1	false	4	ENSG00000079102.12	ENST00000522163.1	RUNX1T1-003	chr8	93029573	93107463	-	processed_transcript				false	true	0	631
RUNX1T1	false	5	ENSG00000079102.12	ENST00000521751.1	RUNX1T1-008	chr8	92972668	93003956	-	nonsense_mediated_decay				false	false	380	870
RUNX1T1	false	5	ENSG00000079102.12	ENST00000517493.1	RUNX1T1-026	chr8	93029490	93107700	-	nonsense_mediated_decay				false	false	204	708
RUNX1T1	false	5	ENSG00000079102.12	ENST00000524215.1	RUNX1T1-014	chr8	93027015	93115141	-	nonsense_mediated_decay				false	false	204	565
RUNX1T1	false	5	ENSG00000079102.12	ENST00000519422.1	RUNX1T1-022	chr8	93026993	93107710	-	nonsense_mediated_decay				false	false	108	630
RUNX1T1	false	5	ENSG00000079102.12	ENST00000519577.1	RUNX1T1-015	chr8	93026952	93115135	-	nonsense_mediated_decay				false	false	108	586
RUNX1T1	false	5	ENSG00000079102.12	ENST00000521897.1	RUNX1T1-027	chr8	93026974	93107678	-	nonsense_mediated_decay				false	false	108	557
RUNX1T1	false	5	ENSG00000079102.12	ENST00000521902.1	RUNX1T1-024	chr8	93029573	93107706	-	nonsense_mediated_decay				false	false	108	535
RUNX1T1	false	5	ENSG00000079102.12	ENST00000518361.1	RUNX1T1-045	chr8	92999144	93017388	-	nonsense_mediated_decay				false	false	93	431
RUNX1T1	false	5	ENSG00000079102.12	ENST00000520978.1	RUNX1T1-043	chr8	92982998	93017402	-	nonsense_mediated_decay				false	false	89	882
RUNX1T1	false	5	ENSG00000079102.12	ENST00000523290.1	RUNX1T1-005	chr8	93021873	93107490	-	retained_intron				false	false	0	2061
RUNX1T1	false	5	ENSG00000079102.12	ENST00000520047.1	RUNX1T1-007	chr8	93003898	93018996	-	retained_intron				false	false	0	1872
RUNX1T1	false	5	ENSG00000079102.12	ENST00000521078.1	RUNX1T1-044	chr8	92972467	92983388	-	retained_intron				false	false	0	781
RUNX1T1	false	5	ENSG00000079102.12	ENST00000520172.1	RUNX1T1-036	chr8	93029475	93107458	-	processed_transcript				false	false	0	569
RUNX1T1	false	5	ENSG00000079102.12	ENST00000518256.1	RUNX1T1-037	chr8	93029531	93107457	-	processed_transcript				false	false	0	563
RUNX1T1	false	5	ENSG00000079102.12	ENST00000522860.1	RUNX1T1-021	chr8	93029627	93107712	-	processed_transcript				false	false	0	547
RUNX1T1	false	5	ENSG00000079102.12	ENST00000522065.1	RUNX1T1-035	chr8	93029493	93107458	-	processed_transcript				false	false	0	542
RUNX1T1	false	5	ENSG00000079102.12	ENST00000522316.1	RUNX1T1-013	chr8	93017393	93115456	-	processed_transcript				false	false	0	504
MYC	true	4	ENSG00000136997.10	ENST00000377970.2	MYC-001	chr8	128748329	128753674	+	protein_coding				false	true	1362	2345
MYC	false	4	ENSG00000136997.10	ENST00000524013.1	MYC-004	chr8	128748465	128753618	+	protein_coding				false	true	1359	2150
MYC	false	4	ENSG00000136997.10	ENST00000259523.6	MYC-002	chr8	128747679	128752723	+	protein_coding			appris_candidate_longest	false	true	771	2042
MYC	false	4	ENSG00000136997.10	ENST00000517291.1	MYC-003	chr8	128747764	128751018	+	protein_coding			appris_candidate	false	false	552	1023
MYC	false	4	ENSG00000136997.10	ENST00000520751.1	MYC-005	chr8	128748476	128750721	+	protein_coding				false	false	179	577
MLLT3	true	4	ENSG00000171843.11	ENST00000380338.4	MLLT3-001	chr9	20341662	20622542	-	protein_coding			appris_candidate_longest	false	true	1704	6772
MLLT3	false	4	ENSG00000171843.11	ENST00000429426.2	MLLT3-202	chr9	20346196	20621872	-	protein_coding			appris_candidate	false	true	1695	2040
MLLT3	false	4	ENSG00000171843.11	ENST00000380321.1	MLLT3-002	chr9	20346403	20382467	-	protein_coding				false	true	486	708
MLLT3	false	4	ENSG00000171843.11	ENST00000355930.6	MLLT3-201	chr9	20344967	20622514	-	protein_coding				false	true	414	3367
MLLT3	false	4	ENSG00000171843.11	ENST00000475957.1	MLLT3-008	chr9	20362702	20622439	-	processed_transcript				false	true	0	2059
MLLT3	false	5	ENSG00000171843.11	ENST00000380323.1	MLLT3-006	chr9	20345074	20382485	-	processed_transcript				false	false	0	1983
MLLT3	false	5	ENSG00000171843.11	ENST00000468513.1	MLLT3-004	chr9	20360739	20411960	-	processed_transcript				false	false	0	563
MLLT3	false	5	ENSG00000171843.11	ENST00000491137.1	MLLT3-003	chr9	20360750	20382450	-	processed_transcript				false	false	0	488
MLLT3	false	5	ENSG00000171843.11	ENST00000469261.1	MLLT3-007	chr9	20346290	20363567	-	processed_transcript				false	false	0	476
MLLT3	false	5	ENSG00000171843.11	ENST00000488705.1	MLLT3-005	chr9	20346350	20382469	-	processed_transcript				false	false	0	457
DAPK1	true	3	ENSG00000196730.8	ENST00000408954.3	DAPK1-010	chr9	90112795	90323543	+	protein_coding			appris_principal	false	true	4290	5892
DAPK1	false	3	ENSG00000196730.8	ENST00000472284.1	DAPK1-008	chr9	90112595	90323545	+	protein_coding			appris_principal	false	true	4290	5759
DAPK1	false	3	ENSG00000196730.8	ENST00000358077.5	DAPK1-001	chr9	90112142	90323546	+	protein_coding			appris_principal	false	true	4290	5743
DAPK1	false	4	ENSG00000196730.8	ENST00000469640.2	DAPK1-201	chr9	90112755	90323548	+	protein_coding				false	true	4365	6012
DAPK1	false	4	ENSG00000196730.8	ENST00000491893.1	DAPK1-011	chr9	90113919	90322297	+	protein_coding				false	true	4092	4186
DAPK1	false	4	ENSG00000196730.8	ENST00000466188.1	DAPK1-019	chr9	90272330	90283863	+	processed_transcript				false	true	0	1064
DAPK1	false	5	ENSG00000196730.8	ENST00000489291.1	DAPK1-012	chr9	90113920	90322297	+	nonsense_mediated_decay				false	false	564	4334
DAPK1	false	5	ENSG00000196730.8	ENST00000469067.1	DAPK1-007	chr9	90112650	90265426	+	retained_intron				false	false	0	2499
DAPK1	false	5	ENSG00000196730.8	ENST00000495281.1	DAPK1-006	chr9	90263500	90265394	+	processed_transcript				false	false	0	853
DAPK1	false	5	ENSG00000196730.8	ENST00000494010.1	DAPK1-018	chr9	90264904	90282962	+	processed_transcript				false	false	0	696
DAPK1	false	5	ENSG00000196730.8	ENST00000495182.1	DAPK1-009	chr9	90112749	90121917	+	processed_transcript				false	false	0	626
DAPK1	false	5	ENSG00000196730.8	ENST00000470267.1	DAPK1-014	chr9	90112826	90114267	+	retained_intron				false	false	0	579
DAPK1	false	5	ENSG00000196730.8	ENST00000496522.1	DAPK1-005	chr9	90113449	90252942	+	processed_transcript				false	false	0	579
DAPK1	false	5	ENSG00000196730.8	ENST00000475804.1	DAPK1-017	chr9	90263489	90266505	+	retained_intron				false	false	0	567
DAPK1	false	5	ENSG00000196730.8	ENST00000472344.1	DAPK1-015	chr9	90113525	90254398	+	processed_transcript				false	false	0	548
DAPK1	false	5	ENSG00000196730.8	ENST00000468482.1	DAPK1-002	chr9	90313323	90315132	+	processed_transcript				false	false	0	487
DAPK1	false	5	ENSG00000196730.8	ENST00000497743.1	DAPK1-003	chr9	90283367	90296437	+	processed_transcript				false	false	0	341
DAPK1	false	5	ENSG00000196730.8	ENST00000463069.1	DAPK1-016	chr9	90254352	90255327	+	retained_intron				false	false	0	327
DAB2IP	true	4	ENSG00000136848.12	ENST00000408936.3	DAB2IP-009	chr9	124413872	124547809	+	protein_coding			appris_candidate_longest	false	true	3567	6784
DAB2IP	false	4	ENSG00000136848.12	ENST00000259371.2	DAB2IP-201	chr9	124329398	124547807	+	protein_coding			appris_candidate	false	true	3396	5451
DAB2IP	false	4	ENSG00000136848.12	ENST00000373782.3	DAB2IP-010	chr9	124461648	124547807	+	protein_coding				false	false	3207	5193
DAB2IP	false	4	ENSG00000136848.12	ENST00000309989.1	DAB2IP-004	chr9	124505063	124544932	+	protein_coding			appris_candidate	false	true	3195	3500
DAB2IP	false	4	ENSG00000136848.12	ENST00000394340.3	DAB2IP-001	chr9	124329335	124522506	+	protein_coding				false	false	874	1006
DAB2IP	false	4	ENSG00000136848.12	ENST00000436835.1	DAB2IP-005	chr9	124329380	124522607	+	protein_coding				false	false	687	928
DAB2IP	false	4	ENSG00000136848.12	ENST00000487716.1	DAB2IP-007	chr9	124513250	124519355	+	processed_transcript				false	true	0	956
DAB2IP	false	5	ENSG00000136848.12	ENST00000459906.1	DAB2IP-008	chr9	124522618	124530805	+	processed_transcript				false	false	0	485
DAB2IP	false	5	ENSG00000136848.12	ENST00000489314.1	DAB2IP-003	chr9	124360546	124441061	+	processed_transcript				false	false	0	464
DAB2IP	false	5	ENSG00000136848.12	ENST00000465078.1	DAB2IP-006	chr9	124413963	124441124	+	processed_transcript				false	false	0	383
FNBP1	true	3	ENSG00000187239.12	ENST00000446176.2	FNBP1-002	chr9	132649465	132805441	-	protein_coding			appris_principal	false	true	1851	5393
FNBP1	false	4	ENSG00000187239.12	ENST00000420781.1	FNBP1-201	chr9	132649465	132805473	-	protein_coding				false	true	1824	5398
FNBP1	false	4	ENSG00000187239.12	ENST00000355681.3	FNBP1-003	chr9	132658090	132805446	-	protein_coding				false	true	1776	1977
FNBP1	false	4	ENSG00000187239.12	ENST00000449089.2	FNBP1-004	chr9	132657546	132757146	-	protein_coding				false	false	1703	2256
FNBP1	false	4	ENSG00000187239.12	ENST00000443566.2	FNBP1-202	chr9	132652663	132681589	-	protein_coding				false	true	735	990
FNBP1	false	4	ENSG00000187239.12	ENST00000478129.1	FNBP1-008	chr9	132662246	132689506	-	processed_transcript				false	true	0	730
FNBP1	false	5	ENSG00000187239.12	ENST00000462766.2	FNBP1-006	chr9	132662271	132678522	-	processed_transcript				false	false	0	698
FNBP1	false	5	ENSG00000187239.12	ENST00000491905.1	FNBP1-001	chr9	132740625	132757214	-	processed_transcript				false	false	0	416
FNBP1	false	5	ENSG00000187239.12	ENST00000482107.1	FNBP1-007	chr9	132681297	132687348	-	processed_transcript				false	false	0	334
